Posting Date,Quantity,Amount,Channel Name_masked,District_masked,State Name_masked,Master Variant_masked,Category_masked,Sales Leader_masked,Chain_masked,Zone_masked,NEW Category Mapping_masked,CPG_masked,RSM_masked,Master SKU_masked,Variant Code_masked,Master Flavour_masked,ASM Emp Name_masked,Category Mapping_masked,Customer Name_masked,Size_masked,Sub Channel_masked,No._masked,Sub-category_masked,Segment_masked,Source Document No._masked,Population Group_masked,Source No._masked,GT City_masked
2025-01-16,1.0,428.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,FsmjynPcpUMCVvir,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,fgTMDHDUYhIdMmpL,bgNfvpaxFUVZOnUt,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,tedUbHUjwLOlndyw,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,857.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,obNWhtpVBWpNfdix,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,ywAOenaJEZBgRRjX,WqtyUctPljCAoOty,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,UbtkXLFxYTIOfdfS,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,YpLGxiNIKsdWzizQ,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,VFUOEydkKSMeXXqb,ZREvufvrSviydCuB,PnyMTWmZafddUcLd,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,TlklqLlSrqYqbTVz,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,YpLGxiNIKsdWzizQ,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,VFUOEydkKSMeXXqb,ZREvufvrSviydCuB,PnyMTWmZafddUcLd,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,TlklqLlSrqYqbTVz,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,4.0,3085.72,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,tmcLHSvNhBYDKYYw,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,vwEWpIvFoBJbSegK,WPHOKIzBVtTzLnBv,wPbWUgzZFBESgGFE,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,aWRWJjqSCtaVDKSt,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,wBDAADbJbXAfWiNt,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,WsclzYoURxvIRlsm,lHrsintFQeMLHjMa,OatvbQlJgtnvoeiD,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,UbSpHthdgRKwZLMO,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PQNCcwiDUDrakwGG,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,ioAcnDAIVegRJCTi,ngHnLSXKRFVKITrM,ziQHIZnApBIHQQwb,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,eyFfySElFdjjUsfc,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,GCzdhtzElpIqNRCQ,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cESrIkQWSUaFnYAv,tiOsfUcOEYTtUdiF,fUPzXYOkDzlLklBB,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,mvoHTtCmjqjdSwDd,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,180.0,6026.7906,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,wagBFmfHGjAhFajX,edWAijEkWZpzYkPA,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,kloOwuRkfzRQxaXv,dhjpFzmeEDtLxrke,RJnRXVpaNBFmMCNG,STLPLLdzHkSdhWnP,HzbZycsJblYlqaAY,GkLgvIOxuZheBnZM,uzNIfMISnmmfzELW,EUtbXDgIXTYxoohW,yoPZBUVFCBoNyyox,qNnaDPSJtvDGqqMP,XwAqwVastAkqbXtR,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,728.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,mfwTJPsDVZFBGzmq,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,HnOOBJVlRgstsHHN,eaSEAueXWMeYEOcS,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,ckIMQSlHfqNGMzwB,ixrLzybFYalJOEnW,XWPsgznfBUQTUWyX,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,4.0,2914.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,mfwTJPsDVZFBGzmq,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,HnOOBJVlRgstsHHN,eaSEAueXWMeYEOcS,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,ckIMQSlHfqNGMzwB,ixrLzybFYalJOEnW,XWPsgznfBUQTUWyX,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,720.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ZiGhOKYzWOqJkunf,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,MQKIEsFHXejlWsGN,NTPjdHlovobKFBBM,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,ywzNmOWSYYIVAuel,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,720.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ZiGhOKYzWOqJkunf,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,MQKIEsFHXejlWsGN,NTPjdHlovobKFBBM,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,ywzNmOWSYYIVAuel,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,720.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,lmRTrzgLYXLtkYnU,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,BoSkrTHTJRHLLvCk,JXwfESpQkILwfrwy,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,QLQgTEJhWxqRWJSm,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,720.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,lmRTrzgLYXLtkYnU,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,BoSkrTHTJRHLLvCk,JXwfESpQkILwfrwy,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,QLQgTEJhWxqRWJSm,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,720.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,nmRKaxxbttGhSFPD,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,UTikVRGpAaRHrKYU,VdqlMHylkAKNiayA,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,BdtUtdtjrgsjSRAu,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,514.28,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PjGgioxyCNGmXzme,gXrUUrqOGvAQqwfa,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cESrIkQWSUaFnYAv,ItbixFJCanyHzdvd,fUPzXYOkDzlLklBB,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,EkXXDYGSpnlZZlyn,wsIJeUcUFmjDATeL,WsgFdddooCLbqCrZ,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,514.28,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PjGgioxyCNGmXzme,gXrUUrqOGvAQqwfa,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cESrIkQWSUaFnYAv,ItbixFJCanyHzdvd,fUPzXYOkDzlLklBB,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,EkXXDYGSpnlZZlyn,wsIJeUcUFmjDATeL,WsgFdddooCLbqCrZ,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,3.0,771.42,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,rBkRtKPgjDgVhpbD,gXrUUrqOGvAQqwfa,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,VFUOEydkKSMeXXqb,zpczzpBaxciUHPfP,PnyMTWmZafddUcLd,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,FmeKAYHltmALGeWi,wsIJeUcUFmjDATeL,WsgFdddooCLbqCrZ,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,514.28,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,rBkRtKPgjDgVhpbD,gXrUUrqOGvAQqwfa,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,VFUOEydkKSMeXXqb,zpczzpBaxciUHPfP,PnyMTWmZafddUcLd,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,FmeKAYHltmALGeWi,wsIJeUcUFmjDATeL,WsgFdddooCLbqCrZ,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,514.28,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,lrbEQHCwqhJfwBnj,RoXbmUVwHMXjKHHd,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,vwEWpIvFoBJbSegK,OBraNILhanLcLhkd,wPbWUgzZFBESgGFE,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,ccBEJSNCkBDhxBLf,WaBdvTdTAsbwgfIo,WsgFdddooCLbqCrZ,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,257.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,lrbEQHCwqhJfwBnj,RoXbmUVwHMXjKHHd,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,vwEWpIvFoBJbSegK,OBraNILhanLcLhkd,wPbWUgzZFBESgGFE,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,ccBEJSNCkBDhxBLf,WaBdvTdTAsbwgfIo,WsgFdddooCLbqCrZ,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,1767.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ekRWaMwELaFpEhcb,ZIxIoSHkxkgRkOON,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,XrTsUEmZrbQrmpSC,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,QqAkBnUkxgWstISJ,uSAyapZAgZAitIBb,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,zIjAGijRfOZFwOzk,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,eFbrUBAHEPYbQZTQ,rmHKWmuogDmVjsBg,VomUcrtigEMuntSI,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,3535.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ekRWaMwELaFpEhcb,ZIxIoSHkxkgRkOON,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,XrTsUEmZrbQrmpSC,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,QqAkBnUkxgWstISJ,uSAyapZAgZAitIBb,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,zIjAGijRfOZFwOzk,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,eFbrUBAHEPYbQZTQ,rmHKWmuogDmVjsBg,VomUcrtigEMuntSI,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,1205.36,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,jwFbpKVSBxnVfmyO,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,RBfvPpEbgiVUqkQs,enpLutCKqdTyqUVx,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,wRqFKfndUkFXLiLL,EUtbXDgIXTYxoohW,WjcIyeRbigpbTSxb,lJUrbSVgQsUrcDNb,VomUcrtigEMuntSI,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,7.0,4200.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,crrLytfdrNyFbyyC,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,dhzqHhJHVaqOUqPl,BDxNxhQteGBVrRHU,ABxjXHjtzIvqLkUF,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,MztVxSrtaAzHMLUt,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,1200.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,crrLytfdrNyFbyyC,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,dhzqHhJHVaqOUqPl,BDxNxhQteGBVrRHU,ABxjXHjtzIvqLkUF,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,MztVxSrtaAzHMLUt,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,4.0,2742.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,IlyYBgiHCSuGRTwD,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,oVnnxgcqaLAhrPLC,pRlbKgqSaeBNmoWZ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,fWJCzwAFllrgkGyv,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,3.0,2057.13999,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,IlyYBgiHCSuGRTwD,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,oVnnxgcqaLAhrPLC,pRlbKgqSaeBNmoWZ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,fWJCzwAFllrgkGyv,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,tGjkmHyPUrJrkQIW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,LLxRPDyuClGULrXg,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,nmCYTUnKPLlbullj,IdjoOtZXOrwBGsqA,nDaHxfWhXLWfNqZP,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,BkLTZrkbgjVgDiXl,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-01-16,1.0,753.35,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,pofLaoAVWZYIKcZa,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,XLVSeVoQXFJXDyuP,XBOeMEMFKFirvjJr,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,SLbXHEwmvIPKJnkU,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,vPBczxcgTSVfsnQH,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
